# score_time, perf_time
0.000000000000000000e+00,0.000000000000000000e+00
1.160997732426303879e-02,0.000000000000000000e+00
2.321995464852607757e-02,0.000000000000000000e+00
3.482993197278911462e-02,0.000000000000000000e+00
4.643990929705215515e-02,0.000000000000000000e+00
5.804988662131519567e-02,0.000000000000000000e+00
6.965986394557822925e-02,0.000000000000000000e+00
8.126984126984126977e-02,0.000000000000000000e+00
9.287981859410431029e-02,0.000000000000000000e+00
1.044897959183673508e-01,0.000000000000000000e+00
1.160997732426303913e-01,0.000000000000000000e+00
1.277097505668934319e-01,0.000000000000000000e+00
1.393197278911564585e-01,0.000000000000000000e+00
1.509297052154195129e-01,0.000000000000000000e+00
1.625396825396825395e-01,0.000000000000000000e+00
1.741496598639455939e-01,0.000000000000000000e+00
1.857596371882086206e-01,0.000000000000000000e+00
1.973696145124716472e-01,0.000000000000000000e+00
2.089795918367347016e-01,0.000000000000000000e+00
2.205895691609977283e-01,0.000000000000000000e+00
2.321995464852607827e-01,0.000000000000000000e+00
2.438095238095238093e-01,0.000000000000000000e+00
2.554195011337868637e-01,0.000000000000000000e+00
2.670294784580499181e-01,0.000000000000000000e+00
2.786394557823129170e-01,0.000000000000000000e+00
2.902494331065759714e-01,0.000000000000000000e+00
3.018594104308390258e-01,0.000000000000000000e+00
3.134693877551020247e-01,0.000000000000000000e+00
3.250793650793650791e-01,0.000000000000000000e+00
3.366893424036281335e-01,0.000000000000000000e+00
3.482993197278911879e-01,0.000000000000000000e+00
3.599092970521541868e-01,0.000000000000000000e+00
3.715192743764172412e-01,0.000000000000000000e+00
3.831292517006802956e-01,0.000000000000000000e+00
3.947392290249432945e-01,0.000000000000000000e+00
4.063492063492063489e-01,0.000000000000000000e+00
4.179591836734694033e-01,0.000000000000000000e+00
4.295691609977324577e-01,0.000000000000000000e+00
4.411791383219954565e-01,0.000000000000000000e+00
4.527891156462585109e-01,0.000000000000000000e+00
4.643990929705215653e-01,0.000000000000000000e+00
4.760090702947845642e-01,0.000000000000000000e+00
4.876190476190476186e-01,0.000000000000000000e+00
4.992290249433106730e-01,0.000000000000000000e+00
5.108390022675737274e-01,0.000000000000000000e+00
5.224489795918367818e-01,0.000000000000000000e+00
5.340589569160998362e-01,0.000000000000000000e+00
5.456689342403627796e-01,0.000000000000000000e+00
5.572789115646258340e-01,0.000000000000000000e+00
5.688888888888888884e-01,0.000000000000000000e+00
5.804988662131519428e-01,0.000000000000000000e+00
5.921088435374149972e-01,0.000000000000000000e+00
6.037188208616780516e-01,0.000000000000000000e+00
6.153287981859411060e-01,0.000000000000000000e+00
6.269387755102040494e-01,0.000000000000000000e+00
6.385487528344671038e-01,0.000000000000000000e+00
6.501587301587301582e-01,0.000000000000000000e+00
6.617687074829932126e-01,0.000000000000000000e+00
6.733786848072562670e-01,0.000000000000000000e+00
6.849886621315193214e-01,0.000000000000000000e+00
6.965986394557823758e-01,0.000000000000000000e+00
7.082086167800453191e-01,0.000000000000000000e+00
7.198185941043083735e-01,0.000000000000000000e+00
7.314285714285714279e-01,0.000000000000000000e+00
7.430385487528344823e-01,0.000000000000000000e+00
7.546485260770975367e-01,0.000000000000000000e+00
7.662585034013605911e-01,0.000000000000000000e+00
7.778684807256236455e-01,0.000000000000000000e+00
7.894784580498865889e-01,0.000000000000000000e+00
8.010884353741496433e-01,0.000000000000000000e+00
8.126984126984126977e-01,0.000000000000000000e+00
8.243083900226757521e-01,0.000000000000000000e+00
8.359183673469388065e-01,0.000000000000000000e+00
8.475283446712018609e-01,0.000000000000000000e+00
8.591383219954649153e-01,0.000000000000000000e+00
8.707482993197278587e-01,0.000000000000000000e+00
8.823582766439909131e-01,0.000000000000000000e+00
8.939682539682539675e-01,0.000000000000000000e+00
9.055782312925170219e-01,0.000000000000000000e+00
9.171882086167800763e-01,0.000000000000000000e+00
9.287981859410431307e-01,0.000000000000000000e+00
9.404081632653061851e-01,0.000000000000000000e+00
9.520181405895691285e-01,0.000000000000000000e+00
9.636281179138321829e-01,0.000000000000000000e+00
9.752380952380952372e-01,0.000000000000000000e+00
9.868480725623582916e-01,0.000000000000000000e+00
9.984580498866213460e-01,0.000000000000000000e+00
1.010068027210884400e+00,0.000000000000000000e+00
1.021678004535147455e+00,0.000000000000000000e+00
1.033287981859410509e+00,0.000000000000000000e+00
1.044897959183673564e+00,0.000000000000000000e+00
1.056507936507936618e+00,0.000000000000000000e+00
1.068117913832199672e+00,0.000000000000000000e+00
1.079727891156462505e+00,0.000000000000000000e+00
1.091337868480725559e+00,0.000000000000000000e+00
1.102947845804988614e+00,0.000000000000000000e+00
1.114557823129251668e+00,0.000000000000000000e+00
1.126167800453514722e+00,0.000000000000000000e+00
1.137777777777777777e+00,0.000000000000000000e+00
1.149387755102040831e+00,0.000000000000000000e+00
1.160997732426303886e+00,0.000000000000000000e+00
1.172607709750566940e+00,0.000000000000000000e+00
1.184217687074829994e+00,0.000000000000000000e+00
1.195827664399093049e+00,0.000000000000000000e+00
1.207437641723356103e+00,0.000000000000000000e+00
1.219047619047619158e+00,0.000000000000000000e+00
1.230657596371882212e+00,0.000000000000000000e+00
1.242267573696145044e+00,0.000000000000000000e+00
1.253877551020408099e+00,0.000000000000000000e+00
1.265487528344671153e+00,0.000000000000000000e+00
1.277097505668934208e+00,0.000000000000000000e+00
1.288707482993197262e+00,0.000000000000000000e+00
