# score_time, perf_time
5.340589569160998362e-01,8.126984126984126977e-01
5.456689342403627796e-01,8.243083900226757521e-01
5.572789115646258340e-01,8.359183673469388065e-01
5.688888888888888884e-01,8.475283446712018609e-01
5.804988662131519428e-01,8.591383219954649153e-01
5.921088435374149972e-01,8.707482993197278587e-01
6.037188208616780516e-01,8.823582766439909131e-01
6.153287981859411060e-01,8.939682539682539675e-01
6.269387755102040494e-01,9.055782312925170219e-01
6.385487528344671038e-01,9.171882086167800763e-01
6.501587301587301582e-01,9.287981859410431307e-01
6.617687074829932126e-01,9.404081632653061851e-01
6.733786848072562670e-01,9.520181405895691285e-01
6.849886621315193214e-01,9.636281179138321829e-01
6.965986394557823758e-01,9.752380952380952372e-01
7.082086167800453191e-01,9.868480725623582916e-01
7.198185941043083735e-01,9.984580498866213460e-01
7.314285714285714279e-01,1.010068027210884400e+00
7.430385487528344823e-01,1.021678004535147455e+00
7.546485260770975367e-01,1.033287981859410509e+00
7.662585034013605911e-01,1.044897959183673564e+00
7.778684807256236455e-01,1.056507936507936618e+00
7.894784580498865889e-01,1.068117913832199672e+00
8.010884353741496433e-01,1.079727891156462505e+00
8.126984126984126977e-01,1.091337868480725559e+00
8.243083900226757521e-01,1.102947845804988614e+00
8.359183673469388065e-01,1.114557823129251668e+00
8.475283446712018609e-01,1.126167800453514722e+00
8.591383219954649153e-01,1.137777777777777777e+00
8.707482993197278587e-01,1.149387755102040831e+00
8.823582766439909131e-01,1.160997732426303886e+00
8.939682539682539675e-01,1.172607709750566940e+00
9.055782312925170219e-01,1.184217687074829994e+00
9.171882086167800763e-01,1.195827664399093049e+00
9.287981859410431307e-01,1.207437641723356103e+00
9.404081632653061851e-01,1.219047619047619158e+00
9.520181405895691285e-01,1.230657596371882212e+00
9.636281179138321829e-01,1.242267573696145044e+00
9.752380952380952372e-01,1.253877551020408099e+00
9.868480725623582916e-01,1.265487528344671153e+00
9.984580498866213460e-01,1.277097505668934208e+00
1.010068027210884400e+00,1.288707482993197262e+00
1.021678004535147455e+00,1.300317460317460316e+00
1.033287981859410509e+00,1.311927437641723371e+00
1.044897959183673564e+00,1.323537414965986425e+00
1.056507936507936618e+00,1.335147392290249480e+00
1.068117913832199672e+00,1.346757369614512534e+00
1.079727891156462505e+00,1.358367346938775588e+00
1.091337868480725559e+00,1.369977324263038643e+00
1.102947845804988614e+00,1.381587301587301697e+00
1.114557823129251668e+00,1.393197278911564752e+00
1.126167800453514722e+00,1.404807256235827584e+00
1.137777777777777777e+00,1.416417233560090638e+00
1.149387755102040831e+00,1.428027210884353693e+00
1.160997732426303886e+00,1.439637188208616747e+00
1.172607709750566940e+00,1.451247165532879801e+00
1.184217687074829994e+00,1.462857142857142856e+00
1.195827664399093049e+00,1.474467120181405910e+00
1.207437641723356103e+00,1.486077097505668965e+00
1.219047619047619158e+00,1.497687074829932019e+00
1.230657596371882212e+00,1.509297052154195073e+00
1.242267573696145044e+00,1.520907029478458128e+00
1.253877551020408099e+00,1.532517006802721182e+00
1.265487528344671153e+00,1.544126984126984237e+00
1.277097505668934208e+00,1.555736961451247291e+00
1.288707482993197262e+00,1.567346938775510345e+00
1.300317460317460316e+00,1.578956916099773178e+00
1.311927437641723371e+00,1.590566893424036232e+00
1.323537414965986425e+00,1.602176870748299287e+00
1.335147392290249480e+00,1.613786848072562341e+00
1.346757369614512534e+00,1.625396825396825395e+00
1.358367346938775588e+00,1.637006802721088450e+00
1.369977324263038643e+00,1.648616780045351504e+00
1.381587301587301697e+00,1.660226757369614559e+00
1.393197278911564752e+00,1.671836734693877613e+00
1.404807256235827584e+00,1.683446712018140667e+00
1.416417233560090638e+00,1.695056689342403722e+00
1.428027210884353693e+00,1.706666666666666776e+00
1.439637188208616747e+00,1.718276643990929831e+00
1.451247165532879801e+00,1.729886621315192885e+00
1.462857142857142856e+00,1.741496598639455717e+00
1.474467120181405910e+00,1.753106575963718772e+00
1.486077097505668965e+00,1.764716553287981826e+00
1.497687074829932019e+00,1.776326530612244881e+00
1.509297052154195073e+00,1.787936507936507935e+00
1.520907029478458128e+00,1.799546485260770989e+00
1.532517006802721182e+00,1.811156462585034044e+00
1.544126984126984237e+00,1.822766439909297098e+00
1.555736961451247291e+00,1.834376417233560153e+00
1.567346938775510345e+00,1.845986394557823207e+00
1.578956916099773178e+00,1.857596371882086261e+00
1.590566893424036232e+00,1.869206349206349316e+00
1.602176870748299287e+00,1.880816326530612370e+00
1.613786848072562341e+00,1.892426303854875425e+00
1.625396825396825395e+00,1.904036281179138257e+00
1.637006802721088450e+00,1.915646258503401311e+00
1.648616780045351504e+00,1.927256235827664366e+00
1.660226757369614559e+00,1.938866213151927420e+00
1.671836734693877613e+00,1.950476190476190474e+00
1.683446712018140667e+00,1.962086167800453529e+00
1.695056689342403722e+00,1.973696145124716583e+00
1.706666666666666776e+00,1.985306122448979638e+00
1.718276643990929831e+00,1.996916099773242692e+00
1.729886621315192885e+00,2.008526077097505524e+00
1.741496598639455717e+00,2.020136054421768801e+00
1.753106575963718772e+00,2.031746031746031633e+00
1.764716553287981826e+00,2.043356009070294910e+00
1.776326530612244881e+00,2.054965986394557742e+00
1.787936507936507935e+00,2.066575963718821018e+00
1.799546485260770989e+00,2.078185941043083851e+00
1.811156462585034044e+00,2.089795918367347127e+00
1.822766439909297098e+00,2.101405895691609960e+00
1.834376417233560153e+00,2.113015873015873236e+00
1.845986394557823207e+00,2.124625850340136068e+00
1.857596371882086261e+00,2.136235827664399345e+00
1.869206349206349316e+00,2.147845804988662177e+00
1.880816326530612370e+00,2.159455782312925010e+00
1.892426303854875425e+00,2.171065759637188286e+00
1.904036281179138257e+00,2.182675736961451118e+00
1.915646258503401311e+00,2.194285714285714395e+00
1.927256235827664366e+00,2.205895691609977227e+00
1.938866213151927420e+00,2.217505668934240504e+00
1.950476190476190474e+00,2.229115646258503336e+00
1.962086167800453529e+00,2.240725623582766612e+00
1.973696145124716583e+00,2.252335600907029445e+00
1.985306122448979638e+00,2.298775510204081662e+00
1.996916099773242692e+00,2.333605442176870604e+00
2.008526077097505524e+00,2.345215419501133880e+00
2.020136054421768801e+00,2.356825396825396712e+00
2.031746031746031633e+00,2.368435374149659989e+00
2.043356009070294910e+00,2.380045351473922821e+00
2.054965986394557742e+00,2.391655328798186098e+00
2.066575963718821018e+00,2.403265306122448930e+00
2.078185941043083851e+00,2.414875283446712206e+00
2.089795918367347127e+00,2.426485260770975039e+00
2.101405895691609960e+00,2.438095238095238315e+00
2.113015873015873236e+00,2.449705215419501148e+00
2.124625850340136068e+00,2.461315192743764424e+00
2.136235827664399345e+00,2.472925170068027256e+00
2.147845804988662177e+00,2.484535147392290089e+00
2.159455782312925010e+00,2.496145124716553365e+00
2.171065759637188286e+00,2.507755102040816197e+00
2.182675736961451118e+00,2.519365079365079474e+00
2.194285714285714395e+00,2.530975056689342306e+00
2.205895691609977227e+00,2.542585034013605583e+00
2.217505668934240504e+00,2.554195011337868415e+00
2.229115646258503336e+00,2.565804988662131692e+00
2.240725623582766612e+00,2.577414965986394524e+00
2.252335600907029445e+00,2.658684807256235683e+00
2.263945578231292721e+00,2.670294784580498959e+00
2.275555555555555554e+00,2.681904761904761791e+00
2.287165532879818830e+00,2.693514739229025068e+00
2.298775510204081662e+00,2.705124716553287900e+00
2.310385487528344939e+00,2.716734693877551177e+00
2.321995464852607771e+00,2.728344671201814009e+00
2.333605442176870604e+00,2.739954648526077285e+00
2.345215419501133880e+00,2.751564625850340118e+00
2.356825396825396712e+00,2.763174603174603394e+00
2.368435374149659989e+00,2.774784580498866227e+00
2.380045351473922821e+00,2.786394557823129503e+00
2.391655328798186098e+00,2.798004535147392335e+00
2.403265306122448930e+00,2.809614512471655168e+00
2.414875283446712206e+00,2.821224489795918444e+00
2.426485260770975039e+00,2.832834467120181277e+00
2.438095238095238315e+00,2.844444444444444553e+00
2.449705215419501148e+00,2.856054421768707385e+00
2.461315192743764424e+00,2.867664399092970662e+00
2.472925170068027256e+00,2.879274376417233494e+00
2.484535147392290089e+00,2.890884353741496771e+00
2.496145124716553365e+00,2.902494331065759603e+00
2.507755102040816197e+00,2.914104308390022879e+00
2.519365079365079474e+00,2.925714285714285712e+00
2.530975056689342306e+00,2.937324263038548988e+00
2.542585034013605583e+00,2.948934240362811821e+00
2.554195011337868415e+00,2.960544217687075097e+00
2.565804988662131692e+00,2.972154195011337929e+00
2.577414965986394524e+00,2.983764172335600762e+00
2.589024943310657800e+00,2.995374149659864038e+00
2.600634920634920633e+00,3.006984126984126870e+00
2.612244897959183909e+00,3.018594104308390147e+00
2.623854875283446741e+00,3.030204081632652979e+00
2.635464852607710018e+00,3.041814058956916256e+00
2.647074829931972850e+00,3.053424036281179088e+00
2.658684807256235683e+00,3.065034013605442365e+00
2.670294784580498959e+00,3.076643990929705197e+00
2.681904761904761791e+00,3.088253968253968473e+00
2.693514739229025068e+00,3.099863945578231306e+00
2.705124716553287900e+00,3.111473922902494582e+00
2.716734693877551177e+00,3.123083900226757414e+00
2.728344671201814009e+00,3.134693877551020691e+00
2.739954648526077285e+00,3.146303854875283523e+00
2.751564625850340118e+00,3.157913832199546356e+00
2.763174603174603394e+00,3.169523809523809632e+00
2.774784580498866227e+00,3.181133786848072464e+00
2.786394557823129503e+00,3.192743764172335741e+00
2.798004535147392335e+00,3.204353741496598573e+00
2.809614512471655168e+00,3.215963718820861850e+00
2.821224489795918444e+00,3.227573696145124682e+00
2.832834467120181277e+00,3.239183673469387958e+00
2.844444444444444553e+00,3.250793650793650791e+00
2.856054421768707385e+00,3.262403628117914067e+00
2.867664399092970662e+00,3.274013605442176900e+00
2.879274376417233494e+00,3.285623582766440176e+00
2.890884353741496771e+00,3.297233560090703008e+00
2.902494331065759603e+00,3.308843537414965841e+00
2.914104308390022879e+00,3.320453514739229117e+00
2.925714285714285712e+00,3.332063492063491950e+00
2.937324263038548988e+00,3.343673469387755226e+00
2.948934240362811821e+00,3.355283446712018058e+00
2.960544217687075097e+00,3.366893424036281335e+00
2.972154195011337929e+00,3.378503401360544167e+00
2.983764172335600762e+00,3.390113378684807444e+00
2.995374149659864038e+00,3.401723356009070276e+00
3.006984126984126870e+00,3.413333333333333552e+00
3.018594104308390147e+00,3.424943310657596385e+00
3.030204081632652979e+00,3.436553287981859661e+00
3.041814058956916256e+00,3.448163265306122494e+00
3.053424036281179088e+00,3.459773242630385770e+00
3.065034013605442365e+00,3.471383219954648602e+00
3.076643990929705197e+00,3.482993197278911435e+00
3.088253968253968473e+00,3.494603174603174711e+00
3.099863945578231306e+00,3.506213151927437544e+00
3.111473922902494582e+00,3.517823129251700820e+00
3.123083900226757414e+00,3.529433106575963652e+00
3.134693877551020691e+00,3.541043083900226929e+00
3.146303854875283523e+00,3.552653061224489761e+00
3.157913832199546356e+00,3.564263038548753038e+00
3.169523809523809632e+00,3.575873015873015870e+00
3.181133786848072464e+00,3.587482993197279146e+00
3.192743764172335741e+00,3.599092970521541979e+00
3.204353741496598573e+00,3.610702947845805255e+00
3.215963718820861850e+00,3.622312925170068088e+00
3.227573696145124682e+00,3.633922902494330920e+00
3.239183673469387958e+00,3.645532879818594196e+00
3.250793650793650791e+00,3.657142857142857029e+00
3.262403628117914067e+00,3.668752834467120305e+00
3.274013605442176900e+00,3.680362811791383137e+00
3.285623582766440176e+00,3.691972789115646414e+00
3.297233560090703008e+00,3.703582766439909246e+00
3.308843537414965841e+00,3.715192743764172523e+00
3.320453514739229117e+00,3.726802721088435355e+00
3.332063492063491950e+00,3.738412698412698632e+00
3.343673469387755226e+00,3.750022675736961464e+00
3.355283446712018058e+00,3.761632653061224740e+00
3.366893424036281335e+00,3.773242630385487573e+00
3.378503401360544167e+00,3.784852607709750849e+00
3.390113378684807444e+00,3.796462585034013681e+00
3.401723356009070276e+00,3.808072562358276514e+00
3.413333333333333552e+00,3.819682539682539790e+00
3.424943310657596385e+00,3.831292517006802623e+00
3.436553287981859661e+00,3.842902494331065899e+00
3.448163265306122494e+00,3.854512471655328731e+00
3.459773242630385770e+00,3.866122448979592008e+00
3.471383219954648602e+00,3.924172335600907058e+00
3.482993197278911435e+00,3.935782312925170334e+00
3.494603174603174711e+00,3.947392290249433167e+00
3.506213151927437544e+00,3.959002267573696443e+00
3.517823129251700820e+00,3.970612244897959275e+00
3.529433106575963652e+00,3.982222222222222108e+00
3.541043083900226929e+00,3.993832199546485384e+00
3.552653061224489761e+00,4.005442176870748661e+00
3.564263038548753038e+00,4.017052154195011049e+00
3.575873015873015870e+00,4.028662131519274325e+00
3.587482993197279146e+00,4.040272108843537602e+00
3.599092970521541979e+00,4.051882086167800878e+00
3.610702947845805255e+00,4.063492063492063266e+00
3.622312925170068088e+00,4.075102040816326543e+00
3.633922902494330920e+00,4.086712018140589819e+00
3.645532879818594196e+00,4.098321995464853096e+00
3.657142857142857029e+00,4.109931972789115484e+00
3.668752834467120305e+00,4.121541950113378761e+00
3.680362811791383137e+00,4.133151927437642037e+00
3.691972789115646414e+00,4.144761904761904425e+00
3.703582766439909246e+00,4.156371882086167702e+00
3.715192743764172523e+00,4.167981859410430978e+00
3.726802721088435355e+00,4.179591836734694255e+00
3.738412698412698632e+00,4.191201814058956643e+00
3.750022675736961464e+00,4.226031746031746472e+00
3.761632653061224740e+00,4.237641723356008860e+00
3.773242630385487573e+00,4.249251700680272137e+00
3.784852607709750849e+00,4.260861678004535413e+00
3.796462585034013681e+00,4.272471655328798690e+00
3.808072562358276514e+00,4.284081632653061078e+00
3.819682539682539790e+00,4.295691609977324354e+00
3.831292517006802623e+00,4.307301587301587631e+00
3.842902494331065899e+00,4.318911564625850019e+00
3.854512471655328731e+00,4.330521541950113296e+00
3.866122448979592008e+00,4.342131519274376572e+00
3.877732426303854840e+00,4.353741496598639849e+00
3.889342403628118117e+00,4.365351473922902237e+00
3.900952380952380949e+00,4.376961451247165513e+00
3.912562358276644225e+00,4.388571428571428790e+00
3.924172335600907058e+00,4.400181405895692066e+00
3.935782312925170334e+00,4.411791383219954454e+00
3.947392290249433167e+00,4.423401360544217731e+00
3.959002267573696443e+00,4.435011337868481007e+00
3.970612244897959275e+00,4.481451247165533225e+00
3.982222222222222108e+00,4.493061224489795613e+00
3.993832199546485384e+00,4.504671201814058890e+00
4.005442176870748661e+00,4.516281179138322166e+00
4.017052154195011049e+00,4.527891156462585442e+00
4.028662131519274325e+00,4.539501133786847831e+00
4.040272108843537602e+00,4.551111111111111107e+00
4.051882086167800878e+00,4.562721088435374384e+00
4.063492063492063266e+00,4.574331065759637660e+00
4.075102040816326543e+00,4.585941043083900048e+00
4.086712018140589819e+00,4.597551020408163325e+00
4.098321995464853096e+00,4.609160997732426601e+00
4.109931972789115484e+00,4.620770975056689878e+00
4.121541950113378761e+00,4.632380952380952266e+00
4.133151927437642037e+00,4.643990929705215542e+00
4.144761904761904425e+00,4.655600907029478819e+00
4.156371882086167702e+00,4.667210884353741207e+00
4.167981859410430978e+00,4.678820861678004484e+00
4.179591836734694255e+00,4.690430839002267760e+00
4.191201814058956643e+00,4.702040816326531036e+00
4.202811791383219919e+00,4.713650793650793425e+00
4.214421768707483196e+00,4.725260770975056701e+00
4.226031746031746472e+00,4.736870748299319978e+00
4.237641723356008860e+00,4.748480725623583254e+00
4.249251700680272137e+00,4.760090702947845642e+00
4.260861678004535413e+00,4.771700680272108919e+00
4.272471655328798690e+00,4.783310657596372195e+00
4.284081632653061078e+00,4.794920634920634583e+00
4.295691609977324354e+00,4.806530612244897860e+00
4.307301587301587631e+00,4.818140589569161136e+00
4.318911564625850019e+00,4.829750566893424413e+00
4.330521541950113296e+00,4.841360544217686801e+00
4.342131519274376572e+00,4.852970521541950077e+00
4.353741496598639849e+00,4.864580498866213354e+00
4.365351473922902237e+00,4.876190476190476630e+00
4.376961451247165513e+00,4.887800453514739019e+00
4.388571428571428790e+00,4.899410430839002295e+00
4.400181405895692066e+00,4.911020408163265571e+00
4.411791383219954454e+00,4.922630385487528848e+00
4.423401360544217731e+00,4.934240362811791236e+00
4.435011337868481007e+00,4.945850340136054513e+00
4.446621315192744284e+00,4.957460317460317789e+00
4.458231292517006672e+00,4.992290249433106730e+00
4.469841269841269948e+00,5.003900226757370007e+00
4.481451247165533225e+00,5.015510204081632395e+00
4.493061224489795613e+00,5.027120181405895671e+00
4.504671201814058890e+00,5.038730158730158948e+00
4.516281179138322166e+00,5.050340136054422224e+00
4.527891156462585442e+00,5.061950113378684613e+00
4.539501133786847831e+00,5.073560090702947889e+00
4.551111111111111107e+00,5.085170068027211165e+00
4.562721088435374384e+00,5.096780045351474442e+00
4.574331065759637660e+00,5.108390022675736830e+00
4.585941043083900048e+00,5.120000000000000107e+00
4.597551020408163325e+00,5.131609977324263383e+00
4.609160997732426601e+00,5.143219954648525771e+00
4.620770975056689878e+00,5.154829931972789048e+00
4.632380952380952266e+00,5.166439909297052324e+00
4.643990929705215542e+00,5.178049886621315601e+00
4.655600907029478819e+00,5.189659863945577989e+00
4.667210884353741207e+00,5.201269841269841265e+00
4.678820861678004484e+00,5.212879818594104542e+00
4.690430839002267760e+00,5.224489795918367818e+00
4.702040816326531036e+00,5.236099773242630206e+00
4.713650793650793425e+00,5.247709750566893483e+00
4.725260770975056701e+00,5.259319727891156759e+00
4.736870748299319978e+00,5.270929705215420036e+00
4.748480725623583254e+00,5.282539682539682424e+00
4.760090702947845642e+00,5.294149659863945701e+00
4.771700680272108919e+00,5.305759637188208977e+00
4.783310657596372195e+00,5.317369614512471365e+00
4.794920634920634583e+00,5.328979591836734642e+00
4.806530612244897860e+00,5.340589569160997918e+00
4.818140589569161136e+00,5.352199546485261195e+00
4.829750566893424413e+00,5.363809523809523583e+00
4.841360544217686801e+00,5.375419501133786859e+00
4.852970521541950077e+00,5.387029478458050136e+00
4.864580498866213354e+00,5.398639455782313412e+00
4.876190476190476630e+00,5.410249433106575800e+00
4.887800453514739019e+00,5.421859410430839077e+00
4.899410430839002295e+00,5.433469387755102353e+00
4.911020408163265571e+00,5.445079365079365630e+00
4.922630385487528848e+00,5.456689342403628018e+00
4.934240362811791236e+00,5.468299319727891294e+00
4.945850340136054513e+00,5.479909297052154571e+00
4.957460317460317789e+00,5.491519274376416959e+00
4.969070294784580177e+00,5.526349206349206789e+00
4.980680272108843454e+00,5.537959183673469177e+00
4.992290249433106730e+00,5.549569160997732453e+00
5.003900226757370007e+00,5.561179138321995730e+00
5.015510204081632395e+00,5.572789115646259006e+00
5.027120181405895671e+00,5.584399092970521394e+00
5.038730158730158948e+00,5.596009070294784671e+00
5.050340136054422224e+00,5.607619047619047947e+00
5.061950113378684613e+00,5.619229024943310336e+00
5.073560090702947889e+00,5.630839002267573612e+00
5.085170068027211165e+00,5.642448979591836888e+00
5.096780045351474442e+00,5.654058956916100165e+00
5.108390022675736830e+00,5.665668934240362553e+00
5.120000000000000107e+00,5.677278911564625830e+00
5.131609977324263383e+00,5.688888888888889106e+00
5.143219954648525771e+00,5.700498866213152382e+00
5.154829931972789048e+00,5.712108843537414771e+00
5.166439909297052324e+00,5.723718820861678047e+00
5.178049886621315601e+00,5.735328798185941324e+00
5.189659863945577989e+00,5.746938775510204600e+00
5.201269841269841265e+00,5.758548752834466988e+00
5.212879818594104542e+00,5.770158730158730265e+00
5.224489795918367818e+00,5.781768707482993541e+00
5.236099773242630206e+00,5.793378684807255929e+00
5.247709750566893483e+00,5.804988662131519206e+00
5.259319727891156759e+00,5.839818594104308147e+00
5.270929705215420036e+00,5.851428571428571423e+00
5.282539682539682424e+00,5.863038548752834700e+00
5.294149659863945701e+00,5.874648526077097976e+00
5.305759637188208977e+00,5.886258503401360365e+00
5.317369614512471365e+00,5.897868480725623641e+00
5.328979591836734642e+00,5.909478458049886918e+00
5.340589569160997918e+00,5.921088435374150194e+00
5.352199546485261195e+00,5.932698412698412582e+00
5.363809523809523583e+00,5.944308390022675859e+00
5.375419501133786859e+00,5.955918367346939135e+00
5.387029478458050136e+00,5.967528344671201523e+00
5.398639455782313412e+00,5.979138321995464800e+00
5.410249433106575800e+00,5.990748299319728076e+00
5.421859410430839077e+00,6.002358276643991353e+00
5.433469387755102353e+00,6.013968253968253741e+00
5.445079365079365630e+00,6.025578231292517017e+00
5.456689342403628018e+00,6.037188208616780294e+00
5.468299319727891294e+00,6.048798185941043570e+00
5.479909297052154571e+00,6.060408163265305959e+00
5.491519274376416959e+00,6.072018140589569235e+00
5.503129251700680236e+00,6.083628117913832511e+00
5.514739229024943512e+00,6.118458049886621453e+00
5.526349206349206789e+00,6.141678004535147117e+00
5.537959183673469177e+00,6.153287981859410394e+00
5.549569160997732453e+00,6.164897959183673670e+00
5.561179138321995730e+00,6.176507936507936947e+00
5.572789115646259006e+00,6.188117913832199335e+00
5.584399092970521394e+00,6.199727891156462611e+00
5.596009070294784671e+00,6.211337868480725888e+00
5.607619047619047947e+00,6.222947845804989164e+00
5.619229024943310336e+00,6.234557823129251553e+00
5.630839002267573612e+00,6.246167800453514829e+00
5.642448979591836888e+00,6.257777777777778105e+00
5.654058956916100165e+00,6.269387755102041382e+00
5.665668934240362553e+00,6.280997732426303770e+00
5.677278911564625830e+00,6.292607709750567047e+00
5.688888888888889106e+00,6.304217687074830323e+00
5.700498866213152382e+00,6.315827664399092711e+00
5.712108843537414771e+00,6.327437641723355988e+00
5.723718820861678047e+00,6.339047619047619264e+00
5.735328798185941324e+00,6.350657596371882541e+00
5.746938775510204600e+00,6.362267573696144929e+00
5.758548752834466988e+00,6.373877551020408205e+00
5.770158730158730265e+00,6.397097505668934758e+00
5.781768707482993541e+00,6.408707482993197146e+00
5.793378684807255929e+00,6.420317460317460423e+00
5.804988662131519206e+00,6.431927437641723699e+00
5.816598639455782482e+00,6.443537414965986088e+00
5.828208616780045759e+00,6.455147392290249364e+00
5.839818594104308147e+00,6.466757369614512641e+00
5.851428571428571423e+00,6.478367346938775917e+00
5.863038548752834700e+00,6.489977324263038305e+00
5.874648526077097976e+00,6.501587301587301582e+00
5.886258503401360365e+00,6.513197278911564858e+00
5.897868480725623641e+00,6.524807256235828135e+00
5.909478458049886918e+00,6.536417233560090523e+00
5.921088435374150194e+00,6.548027210884353799e+00
5.932698412698412582e+00,6.559637188208617076e+00
5.944308390022675859e+00,6.571247165532880352e+00
5.955918367346939135e+00,6.582857142857142740e+00
5.967528344671201523e+00,6.594467120181406017e+00
5.979138321995464800e+00,6.617687074829931682e+00
5.990748299319728076e+00,6.629297052154194958e+00
6.002358276643991353e+00,6.640907029478458234e+00
6.013968253968253741e+00,6.664126984126983899e+00
6.025578231292517017e+00,6.675736961451247176e+00
6.037188208616780294e+00,6.687346938775510452e+00
6.048798185941043570e+00,6.698956916099773728e+00
6.060408163265305959e+00,6.710566893424036117e+00
6.072018140589569235e+00,6.722176870748299393e+00
6.083628117913832511e+00,6.733786848072562670e+00
6.095238095238095788e+00,6.745396825396825946e+00
6.106848072562358176e+00,6.757006802721088334e+00
6.118458049886621453e+00,6.768616780045351611e+00
6.130068027210884729e+00,6.780226757369614887e+00
6.141678004535147117e+00,6.791836734693877276e+00
6.153287981859410394e+00,6.803446712018140552e+00
6.164897959183673670e+00,6.815056689342403828e+00
6.176507936507936947e+00,6.826666666666667105e+00
6.188117913832199335e+00,6.838276643990929493e+00
6.199727891156462611e+00,6.849886621315192770e+00
6.211337868480725888e+00,6.861496598639456046e+00
6.222947845804989164e+00,6.873106575963719322e+00
6.234557823129251553e+00,6.884716553287981711e+00
6.246167800453514829e+00,6.954376417233560481e+00
6.257777777777778105e+00,6.965986394557822869e+00
6.269387755102041382e+00,6.977596371882086146e+00
6.280997732426303770e+00,6.989206349206349422e+00
6.292607709750567047e+00,7.000816326530612699e+00
6.304217687074830323e+00,7.012426303854875087e+00
6.315827664399092711e+00,7.024036281179138363e+00
6.327437641723355988e+00,7.035646258503401640e+00
6.339047619047619264e+00,7.047256235827664916e+00
6.350657596371882541e+00,7.058866213151927305e+00
6.362267573696144929e+00,7.070476190476190581e+00
6.373877551020408205e+00,7.082086167800453858e+00
6.385487528344671482e+00,7.093696145124717134e+00
6.397097505668934758e+00,7.105306122448979522e+00
6.408707482993197146e+00,7.116916099773242799e+00
6.420317460317460423e+00,7.128526077097506075e+00
6.431927437641723699e+00,7.140136054421768463e+00
6.443537414965986088e+00,7.151746031746031740e+00
6.455147392290249364e+00,7.163356009070295016e+00
6.466757369614512641e+00,7.174965986394558293e+00
6.478367346938775917e+00,7.186575963718820681e+00
6.489977324263038305e+00,7.198185941043083957e+00
6.501587301587301582e+00,7.209795918367347234e+00
6.513197278911564858e+00,7.221405895691610510e+00
6.524807256235828135e+00,7.233015873015872899e+00
6.536417233560090523e+00,7.244625850340136175e+00
6.548027210884353799e+00,7.256235827664399451e+00
6.559637188208617076e+00,7.267845804988661840e+00
6.571247165532880352e+00,7.279455782312925116e+00
6.582857142857142740e+00,7.291065759637188393e+00
6.594467120181406017e+00,7.302675736961451669e+00
6.606077097505669293e+00,7.314285714285714057e+00
6.617687074829931682e+00,7.325895691609977334e+00
6.629297052154194958e+00,7.337505668934240610e+00
6.640907029478458234e+00,7.349115646258503887e+00
6.652517006802721511e+00,7.360725623582766275e+00
6.664126984126983899e+00,7.372335600907029551e+00
6.675736961451247176e+00,7.383945578231292828e+00
6.687346938775510452e+00,7.395555555555556104e+00
6.698956916099773728e+00,7.407165532879818493e+00
6.710566893424036117e+00,7.418775510204081769e+00
6.722176870748299393e+00,7.430385487528345045e+00
6.733786848072562670e+00,7.441995464852607434e+00
6.745396825396825946e+00,7.453605442176870710e+00
